"playerID";"tmID";"pos";"award";"playerScore";"postPlayerScore";"year";"dq";"PostDQ";"threeAccuracy";"postThreeAccuracy";"firstseason";"lastseason";"height";"weight";"won";"post_wins";"rank";"playoff";"firstRound";"semis";"finals";"homeW";"min";"attend";"W";"teams_score"
132.0;1.0;1.0;-1.0;0.9961661840302594;-0.20653385307012428;6;0;0;0.5;1.0;0;0;9.0;223;-1;-1;1;1;0;0;0;14;6800;121944;5.0;2636.9
132.0;1.0;1.0;-1.0;1.4276300836391278;0.7059619670261087;7;0;0;0.25;0.0;0;0;9.0;223;-1;-1;1;1;0;0;0;14;6825;126096;3.0;2967.4
132.0;1.0;1.0;-1.0;0.7767254737022616;0.050595171461291194;8;1;0;0.4;0.5;0;0;9.0;223;-1;-1;3;1;0;0;0;8;6925;135490;1.0;2962.1999999999994
132.0;13.0;1.0;-1.0;0.18099144199617065;0.4820990517094136;9;0;0;-1.0;-1.0;0;0;9.0;223;-1;-1;3;0;0;0;0;12;7000;161639;3.0;2730.6
133.0;11.0;2.0;-1.0;-1.8471917603345456;-1.0;1;0;0;0.0;-1.0;0;0;69.0;150;-1;-1;2;0;0;0;0;13;6500;137532;3.0;2286.2
133.0;8.0;2.0;-1.0;-0.4644379568068942;-1.0;1;0;0;0.1875;-1.0;0;0;69.0;150;-1;-1;8;1;0;0;0;4;6475;142594;-1.0;1688.2000000000003
133.0;8.0;2.0;-1.0;0.24231490031475258;-1.0;2;0;0;-1.0;-1.0;0;0;69.0;150;-1;-1;8;0;0;0;0;5;6550;95257;-1.0;1979.3000000000002
134.0;8.0;1.0;-1.0;0.06728158750156166;-1.0;1;0;0;-1.0;-1.0;0;0;76.0;164;-1;-1;8;1;0;0;0;4;6475;142594;-1.0;1688.2000000000003
134.0;8.0;1.0;-1.0;0.4146167838959869;-1.0;2;0;0;-1.0;-1.0;0;0;76.0;164;-1;-1;8;0;0;0;0;5;6550;95257;-1.0;1979.3000000000002
134.0;8.0;1.0;-1.0;0.40901043938968473;-1.3552723093471077;3;0;0;1.0;-1.0;0;0;76.0;164;-1;-1;4;0;0;0;0;10;6450;111774;0.0;2458.8
134.0;8.0;1.0;-1.0;0.0789229562375793;-1.0;4;0;0;-1.0;-1.0;0;0;76.0;164;-1;-1;5;1;0;0;0;13;6850;120857;-1.0;2628.7
134.0;8.0;1.0;-1.0;-0.48593099380318294;0.18643898561347785;5;0;0;-1.0;-1.0;0;0;76.0;164;-1;-1;2;0;0;0;0;13;6825;134291;6.0;2617.2999999999997
134.0;8.0;1.0;-1.0;0.25139138232956637;-0.5535102608860804;6;0;0;-1.0;-1.0;0;0;76.0;164;-1;-1;2;1;0;0;0;14;6825;151150;1.0;2541.0
135.0;0.0;4.0;2.0;0.01272892009334287;0.28454305834280297;4;0;0;0.3;0.3333333333333333;0;0;71.0;155;-1;-1;4;0;0;0;0;11;6850;120253;1.0;2491.7
135.0;0.0;4.0;2.0;-0.1258238091106755;-0.5314333181757113;5;0;0;0.29411764705882354;0.2;0;0;71.0;155;-1;-1;3;1;0;0;0;11;6850;125097;0.0;2126.9
136.0;18.0;2.0;-1.0;0.07004134590492615;-0.1969890221236973;1;2;0;0.30701754385964913;0.23076923076923078;0;0;70.0;160;-1;-1;4;0;0;0;0;11;6425;161075;0.0;2310.5
136.0;10.0;2.0;-1.0;-0.6293395386416646;-0.18510022531289336;2;0;0;0.22727272727272727;0.5;0;0;70.0;160;-1;-1;4;0;0;0;0;11;6500;105525;4.0;2153.3
136.0;18.0;2.0;-1.0;0.11823071512324869;-1.0;2;1;0;0.35714285714285715;-1.0;0;0;70.0;160;-1;-1;5;1;0;0;0;10;6450;136979;-1.0;2176.1
136.0;10.0;2.0;-1.0;0.40364315679065593;-1.1984950082043266;3;0;0;0.28;0.3333333333333333;0;0;70.0;160;-1;-1;2;1;0;0;0;11;6450;106670;0.0;2312.5999999999995
137.0;9.0;0.0;-1.0;-0.4563573136013728;-1.0;6;0;0;0.2903225806451613;-1.0;0;0;74.0;182;-1;-1;7;0;0;0;0;5;6800;135054;-1.0;1952.6999999999998
137.0;9.0;0.0;-1.0;-0.7444404165817534;-1.0;7;0;0;0.2222222222222222;-1.0;0;0;74.0;182;-1;-1;6;0;0;0;0;6;6800;125749;-1.0;2655.5
137.0;8.0;0.0;-1.0;-0.6434230825358517;-1.0;8;0;0;0.3333333333333333;-1.0;0;0;74.0;182;-1;-1;4;1;0;0;0;12;6825;135553;0.0;2849.7
137.0;8.0;0.0;-1.0;-0.20198459027298746;-2.538428110027444;9;0;0;0.36363636363636365;-1.0;0;0;74.0;182;-1;-1;2;1;0;0;0;16;6800;140503;1.0;2551.0
137.0;19.0;0.0;-1.0;0.5066103685610313;-1.0;10;0;0;0.38333333333333336;-1.0;0;0;74.0;182;-1;-1;5;0;0;0;0;12;6825;66852;-1.0;2644.5
138.0;10.0;5.0;-1.0;0.5996474513607566;-1.0;1;0;0;0.34375;-1.0;0;0;73.0;185;-1;-1;8;1;0;0;0;5;6475;90963;-1.0;2243.0
138.0;10.0;5.0;-1.0;-0.014950787884126536;0.07622906533741743;2;0;0;0.45161290322580644;0.75;0;0;73.0;185;-1;-1;4;0;0;0;0;11;6500;105525;4.0;2153.3
138.0;10.0;5.0;-1.0;0.5069671981854076;-1.8192549762805728;3;0;0;0.0;0.0;0;0;73.0;185;-1;-1;2;1;0;0;0;11;6450;106670;0.0;2312.5999999999995
138.0;10.0;5.0;-1.0;0.7902745135937531;-0.09075954793033507;4;0;1;0.41935483870967744;0.3333333333333333;0;0;73.0;185;-1;-1;2;1;0;0;0;13;6850;120061;0.0;2340.2
139.0;10.0;1.0;-1.0;0.005243985314964857;-1.0;1;0;0;0.0;-1.0;0;0;78.0;240;-1;-1;8;1;0;0;0;5;6475;90963;-1.0;2243.0
139.0;10.0;1.0;-1.0;0.21331056192082837;0.30949749961016443;2;0;0;-1.0;-1.0;0;0;78.0;240;-1;-1;4;0;0;0;0;11;6500;105525;4.0;2153.3
139.0;10.0;1.0;-1.0;-0.29803083548362175;0.32980356456301724;3;2;0;-1.0;-1.0;0;0;78.0;240;-1;-1;2;1;0;0;0;11;6450;106670;0.0;2312.5999999999995
140.0;1.0;0.0;-1.0;-0.19269838213268203;-1.0;10;0;0;-1.0;-1.0;0;0;76.0;171;-1;-1;6;1;0;0;0;12;6975;115496;-1.0;2883.7999999999997
141.0;18.0;4.0;-1.0;0.5615833453182087;-1.0;2;0;0;0.40540540540540543;-1.0;0;0;75.0;165;-1;-1;5;1;0;0;0;10;6450;136979;-1.0;2176.1
142.0;15.0;6.0;-1.0;-0.06353584804917094;-1.0;1;0;0;0.0;-1.0;0;0;75.0;200;-1;-1;5;0;0;0;0;8;6425;107289;-1.0;2321.1999999999994
142.0;15.0;6.0;-1.0;-0.2655645553527985;-1.0;2;1;0;-1.0;-1.0;0;0;75.0;200;-1;-1;7;0;0;0;0;6;6550;109348;-1.0;2177.1
142.0;15.0;6.0;-1.0;-0.3144346889056277;-1.0;3;0;0;0.0;-1.0;0;0;75.0;200;-1;-1;8;0;0;0;0;7;6450;94171;-1.0;2096.5
142.0;15.0;6.0;-1.0;-0.43982046506233746;-0.40686382940325994;4;0;0;-1.0;0.0;0;0;75.0;200;-1;-1;1;0;0;0;0;13;6900;133647;6.0;2477.3
142.0;15.0;6.0;-1.0;-0.14676936425396997;-0.21494567792216906;5;0;0;-1.0;-1.0;0;0;75.0;200;-1;-1;3;1;0;0;0;8;6850;160860;1.0;2466.9999999999995
142.0;15.0;6.0;-1.0;-0.8722976538817314;-0.956247215784328;6;0;0;-1.0;-1.0;0;0;75.0;200;-1;-1;4;1;0;0;0;12;6925;159356;0.0;2149.4999999999995
142.0;7.0;6.0;-1.0;-0.11299899873796902;-1.0;7;1;0;0.0;-1.0;0;0;75.0;200;-1;-1;5;1;0;0;0;7;6875;155048;-1.0;2292.9000000000005
142.0;7.0;6.0;-1.0;-0.6515327231516531;-0.6326193055982362;8;0;0;-1.0;-1.0;0;0;75.0;200;-1;-1;4;0;0;0;0;10;6850;147866;1.0;2438.1000000000004
142.0;18.0;6.0;-1.0;-0.3286142590943156;-1.0;9;0;0;-1.0;-1.0;0;0;75.0;200;-1;-1;6;1;0;0;0;10;6825;144867;-1.0;3145.7
142.0;15.0;6.0;-1.0;-0.7049931592111462;-1.0;10;0;0;-1.0;-1.0;0;0;75.0;200;-1;-1;3;1;0;0;0;11;6975;136069;3.0;2718.5
143.0;13.0;0.0;-1.0;0.7372501254755377;-0.31226036420190295;1;0;0;0.25882352941176473;0.23076923076923078;0;0;71.0;168;-1;-1;1;1;0;0;0;15;6450;105005;2.0;2567.5
143.0;10.0;0.0;-1.0;0.21641837533960168;-0.09207949862074938;2;1;0;0.3273809523809524;0.3142857142857143;0;0;71.0;168;-1;-1;4;0;0;0;0;11;6500;105525;4.0;2153.3
143.0;10.0;0.0;-1.0;0.7533570833606148;-0.042344125822920145;3;0;0;0.41798941798941797;0.23076923076923078;0;0;71.0;168;-1;-1;2;1;0;0;0;11;6450;106670;0.0;2312.5999999999995
143.0;10.0;0.0;-1.0;0.37601934291013467;0.036896635580398345;4;0;0;0.35121951219512193;0.4;0;0;71.0;168;-1;-1;2;1;0;0;0;13;6850;120061;0.0;2340.2
143.0;10.0;0.0;-1.0;0.13438677951926467;-1.0;5;0;0;0.3146853146853147;-1.0;0;0;71.0;168;-1;-1;5;1;0;0;0;10;6900;116383;-1.0;2035.2000000000003
143.0;10.0;0.0;-1.0;-0.18678817270201573;-1.0;6;0;0;0.43023255813953487;-1.0;0;0;71.0;168;-1;-1;6;0;0;0;0;5;6945;98054;-1.0;2094.6
143.0;10.0;0.0;-1.0;-0.8667912881825935;-1.0;7;0;0;0.25;-1.0;0;0;71.0;168;-1;-1;6;0;0;0;0;7;6825;106942;-1.0;2439.5
143.0;14.0;0.0;-1.0;-0.2176110370746057;-0.2730327387248007;9;0;0;0.30666666666666664;0.5;0;0;71.0;168;-1;-1;4;1;0;0;0;11;6950;130941;1.0;2562.5
144.0;6.0;2.0;-1.0;-0.6162135161453821;-1.0;6;0;0;1.0;-1.0;0;0;73.0;162;-1;-1;1;1;0;0;0;15;6800;145213;7.0;2418.6
145.0;2.0;2.0;-1.0;0.66182874964839;0.8698271759903353;2;1;0;0.2619047619047619;0.0;0;0;69.0;153;-1;-1;3;0;0;0;0;9;6475;110507;0.0;2222.8999999999996
145.0;2.0;2.0;-1.0;0.7821700635993958;0.1457116181826516;3;0;0;0.14705882352941177;0.2;0;0;69.0;153;-1;-1;3;1;0;0;0;12;6450;118720;2.0;2330.1999999999994
145.0;9.0;2.0;-1.0;0.5157496619863909;-1.0;4;0;0;0.3076923076923077;-1.0;0;0;69.0;153;-1;-1;6;0;0;0;0;9;6825;176526;-1.0;2086.7000000000003
145.0;9.0;2.0;-1.0;0.5678472861238012;-1.0;5;0;0;0.37037037037037035;-1.0;0;0;69.0;153;-1;-1;7;0;0;0;0;6;6875;142717;-1.0;2249.3
145.0;9.0;2.0;-1.0;0.26777426401608473;-1.0;6;0;0;0.3076923076923077;-1.0;0;0;69.0;153;-1;-1;7;0;0;0;0;5;6800;135054;-1.0;1952.6999999999998
145.0;9.0;2.0;-1.0;-0.05207913438357103;1.1506261901219974;8;0;0;0.2222222222222222;0.0;0;0;69.0;153;-1;-1;2;0;0;0;0;9;6875;128680;2.0;2711.8
145.0;13.0;2.0;-1.0;0.3501044055431107;0.2877279344805294;9;0;0;0.2727272727272727;0.36363636363636365;0;0;69.0;153;-1;-1;3;0;0;0;0;12;7000;161639;3.0;2730.6
145.0;13.0;2.0;-1.0;0.5381463181547209;0.3588122287813788;10;1;0;0.18181818181818182;0.5;0;0;69.0;153;-1;-1;3;1;0;0;0;11;6925;176587;3.0;2799.1
146.0;13.0;2.0;-1.0;0.06176859051203928;-1.0;8;0;0;0.24489795918367346;-1.0;0;0;71.0;138;-1;-1;7;1;0;0;0;5;6900;147810;-1.0;2616.4
147.0;7.0;0.0;-1.0;-0.9514019644548986;1.2372308421436278;1;0;0;0.3;1.0;0;0;75.0;190;-1;-1;1;0;0;0;0;12;6425;231962;4.0;2231.2000000000003
148.0;13.0;2.0;-1.0;0.42186548056291406;-0.07152856823157364;1;0;0;0.35365853658536583;0.36363636363636365;0;0;69.0;142;-1;-1;1;1;0;0;0;15;6450;105005;2.0;2567.5
148.0;13.0;2.0;-1.0;0.5996311962245372;0.20044798343030443;2;0;0;0.46153846153846156;0.2777777777777778;0;0;69.0;142;-1;-1;1;1;0;0;0;16;6475;148446;6.0;2794.0
148.0;17.0;2.0;-1.0;0.26579803179846934;-1.0;3;0;0;0.325;-1.0;0;0;69.0;142;-1;-1;5;0;0;0;0;9;6475;128656;-1.0;2302.4000000000005
148.0;3.0;2.0;-1.0;-0.41691227660999386;-0.1518387476674579;4;0;0;0.37681159420289856;0.7142857142857143;0;0;69.0;142;-1;-1;2;1;0;0;0;14;6825;150203;1.0;2371.2
149.0;7.0;1.0;-1.0;0.007914049768070025;2.567701139575339;1;0;0;0.0;-1.0;0;0;78.0;215;-1;-1;1;0;0;0;0;12;6425;231962;4.0;2231.2000000000003
150.0;12.0;2.0;-1.0;-0.6206284170211664;-1.0;1;0;0;0.29508196721311475;-1.0;0;0;66.0;125;-1;-1;6;1;0;0;0;9;6475;127721;-1.0;1722.5
151.0;10.0;1.0;-1.0;-0.6377429710334644;-1.0;7;0;0;0.0;-1.0;0;0;77.0;209;-1;-1;6;0;0;0;0;7;6825;106942;-1.0;2439.5
151.0;13.0;1.0;-1.0;-0.1572961882678433;-1.0;8;0;0;0.5;-1.0;0;0;77.0;209;-1;-1;7;1;0;0;0;5;6900;147810;-1.0;2616.4
151.0;8.0;1.0;-1.0;-2.978897565476195;-1.0;8;0;0;0.0;-1.0;0;0;77.0;209;-1;-1;4;1;0;0;0;12;6825;135553;0.0;2849.7
151.0;19.0;1.0;-1.0;-0.3685968246014151;-1.0;9;0;0;0.3333333333333333;-1.0;0;0;77.0;209;-1;-1;5;0;0;0;0;8;6875;62146;-1.0;2497.3
152.0;0.0;0.0;-1.0;0.30587902345651125;-1.0;1;1;0;0.21052631578947367;-1.0;0;0;74.0;190;-1;-1;6;0;0;0;0;8;6425;116638;-1.0;2142.0
152.0;17.0;0.0;-1.0;0.2755554872049573;-1.0;2;0;0;0.4166666666666667;-1.0;0;0;74.0;190;-1;-1;7;0;0;0;0;6;6525;137656;-1.0;2068.7
152.0;17.0;0.0;-1.0;0.4092608849524011;-1.0;3;0;0;0.0;-1.0;0;0;74.0;190;-1;-1;5;0;0;0;0;9;6475;128656;-1.0;2302.4000000000005
153.0;15.0;0.0;7.0;0.7263596874193667;0.17707044670643032;4;1;0;-1.0;-1.0;0;0;75.0;198;-1;-1;1;0;0;0;0;13;6900;133647;6.0;2477.3
153.0;15.0;0.0;1.0;0.7263596874193667;0.17707044670643032;4;1;0;-1.0;-1.0;0;0;75.0;198;-1;-1;1;0;0;0;0;13;6900;133647;6.0;2477.3
153.0;15.0;0.0;7.0;0.6832873839611822;0.6259336784587878;5;3;0;-1.0;-1.0;0;0;75.0;198;-1;-1;3;1;0;0;0;8;6850;160860;1.0;2466.9999999999995
153.0;15.0;0.0;1.0;0.6832873839611822;0.6259336784587878;5;3;0;-1.0;-1.0;0;0;75.0;198;-1;-1;3;1;0;0;0;8;6850;160860;1.0;2466.9999999999995
153.0;15.0;0.0;7.0;0.4368540311636514;0.2619440107664935;6;6;1;-1.0;-1.0;0;0;75.0;198;-1;-1;4;1;0;0;0;12;6925;159356;0.0;2149.4999999999995
153.0;15.0;0.0;1.0;0.4368540311636514;0.2619440107664935;6;6;1;-1.0;-1.0;0;0;75.0;198;-1;-1;4;1;0;0;0;12;6925;159356;0.0;2149.4999999999995
153.0;15.0;0.0;7.0;1.7312084747301255;1.0008058067115124;7;0;0;-1.0;-1.0;0;0;75.0;198;-1;-1;2;1;0;0;0;14;6825;159453;7.0;2589.1000000000004
153.0;15.0;0.0;1.0;1.7312084747301255;1.0008058067115124;7;0;0;-1.0;-1.0;0;0;75.0;198;-1;-1;2;1;0;0;0;14;6825;159453;7.0;2589.1000000000004
153.0;15.0;0.0;7.0;1.239887592918973;0.1527934588884778;8;0;0;-1.0;0.0;0;0;75.0;198;-1;-1;1;1;0;0;0;12;6850;165738;6.0;2698.5
153.0;15.0;0.0;1.0;1.239887592918973;0.1527934588884778;8;0;0;-1.0;0.0;0;0;75.0;198;-1;-1;1;1;0;0;0;12;6850;165738;6.0;2698.5
153.0;15.0;0.0;7.0;1.0449951672347495;-1.0;9;0;0;-1.0;-1.0;0;0;75.0;198;-1;-1;1;1;0;0;0;14;6875;162669;7.0;2868.4000000000005
153.0;15.0;0.0;1.0;1.0449951672347495;-1.0;9;0;0;-1.0;-1.0;0;0;75.0;198;-1;-1;1;1;0;0;0;14;6875;162669;7.0;2868.4000000000005
153.0;15.0;0.0;7.0;0.23286255930571273;0.03893290442755815;10;1;0;0.0;-1.0;0;0;75.0;198;-1;-1;3;1;0;0;0;11;6975;136069;3.0;2718.5
153.0;15.0;0.0;1.0;0.23286255930571273;0.03893290442755815;10;1;0;0.0;-1.0;0;0;75.0;198;-1;-1;3;1;0;0;0;11;6975;136069;3.0;2718.5
154.0;12.0;4.0;-1.0;-0.37601791849777966;-1.0;1;1;0;0.25;-1.0;0;0;70.0;153;-1;-1;6;1;0;0;0;9;6475;127721;-1.0;1722.5
154.0;12.0;4.0;-1.0;-0.48553245022217845;-1.0713149171838274;2;0;0;0.09090909090909091;-1.0;0;0;70.0;153;-1;-1;3;0;0;0;0;10;6575;141717;1.0;2222.2999999999997
155.0;7.0;0.0;-1.0;3.336594401306485;-1.0;2;0;0;-1.0;-1.0;0;0;74.0;185;-1;-1;2;1;0;0;0;13;6400;250565;3.0;2360.7
155.0;6.0;0.0;-1.0;-0.790602100738847;-1.0;3;0;0;-1.0;-1.0;0;0;74.0;185;-1;-1;6;1;0;0;0;10;6575;144179;-1.0;2205.6000000000004
156.0;19.0;1.0;-1.0;1.025472508120537;-1.0;9;1;0;-1.0;-1.0;0;0;78.0;200;-1;-1;5;0;0;0;0;8;6875;62146;-1.0;2497.3
156.0;19.0;1.0;-1.0;0.782927266604497;-1.0;10;1;0;-1.0;-1.0;0;0;78.0;200;-1;-1;5;0;0;0;0;12;6825;66852;-1.0;2644.5
157.0;7.0;0.0;-1.0;-3.7552080388277473;-1.5675443794691681;1;0;0;-1.0;0.0;0;0;70.0;193;-1;-1;1;0;0;0;0;12;6425;231962;4.0;2231.2000000000003
158.0;6.0;2.0;-1.0;-0.5287708070614797;-1.4028915830587005;9;0;0;0.25;0.0;0;0;64.0;154;-1;-1;4;1;0;0;0;13;6800;139066;1.0;2475.0
158.0;8.0;2.0;-1.0;-2.115955343649179;-1.0;10;0;0;0.0;-1.0;0;0;64.0;154;-1;-1;2;1;0;0;0;13;7025;133858;1.0;2585.0999999999995
159.0;9.0;0.0;-1.0;0.6676288244200026;-0.011048240002726325;10;0;0;0.3783783783783784;-1.0;0;0;75.0;191;-1;-1;4;1;0;0;0;10;6950;127957;1.0;2786.0
160.0;2.0;2.0;-1.0;0.16617851203070247;-1.0;1;0;0;0.34615384615384615;-1.0;0;0;68.0;126;-1;-1;5;1;0;0;0;12;6400;103442;-1.0;2344.9
161.0;13.0;0.0;-1.0;-0.6758973098030383;2.4546882185579735;1;0;0;0.0;-1.0;0;0;75.0;170;-1;-1;1;1;0;0;0;15;6450;105005;2.0;2567.5
161.0;6.0;0.0;-1.0;-0.17310207539176475;-1.028164529159015;2;0;0;-1.0;-1.0;0;0;75.0;170;-1;-1;2;1;0;0;0;12;6525;133603;3.0;2553.8
161.0;6.0;0.0;-1.0;-0.14687139958519307;-1.0;3;2;0;0.3333333333333333;-1.0;0;0;75.0;170;-1;-1;6;1;0;0;0;10;6575;144179;-1.0;2205.6000000000004
161.0;6.0;0.0;-1.0;-0.5650595313312995;-1.0041920913674527;4;0;0;0.5;0.0;0;0;75.0;170;-1;-1;3;0;0;0;0;12;6825;155578;3.0;2536.8
161.0;10.0;0.0;-1.0;-0.832357113951367;-1.0;5;0;0;-1.0;-1.0;0;0;75.0;170;-1;-1;5;1;0;0;0;10;6900;116383;-1.0;2035.2000000000003
161.0;7.0;0.0;-1.0;0.46550118249234146;0.08035405975426523;5;0;0;-1.0;0.0;0;0;75.0;170;-1;-1;2;0;0;0;0;11;6900;168062;2.0;2350.0
161.0;7.0;0.0;-1.0;-0.2085017006415476;-0.2523756380746247;6;0;0;-1.0;-1.0;0;0;75.0;170;-1;-1;3;1;0;0;0;10;6925;172381;0.0;2396.6
162.0;8.0;0.0;-1.0;-1.1869397929967218;-1.0;5;0;0;0.0;-1.0;0;0;74.0;186;-1;-1;2;0;0;0;0;13;6825;134291;6.0;2617.2999999999997
163.0;7.0;5.0;-1.0;-1.4387029598996337;-1.1144653052086395;3;0;0;0.0;-1.0;0;0;75.0;185;-1;-1;1;1;0;0;0;10;6450;234717;4.0;2159.1000000000004
163.0;7.0;5.0;-1.0;0.4692331879597345;-1.0;4;0;0;0.5384615384615384;-1.0;0;0;75.0;185;-1;-1;6;1;0;0;0;11;6850;212346;-1.0;2433.7999999999997
163.0;14.0;5.0;-1.0;-0.009465067974037105;-1.0;7;0;0;0.36363636363636365;-1.0;0;0;75.0;185;-1;-1;3;1;0;0;0;12;6850;122768;0.0;2586.2
163.0;6.0;5.0;-1.0;-1.7104163998690827;-0.8124125890349538;8;0;0;0.6666666666666666;-1.0;0;0;75.0;185;-1;-1;3;1;0;0;0;12;6950;142575;1.0;2652.5
164.0;1.0;2.0;-1.0;-0.11242427176426165;1.6327760657044068;5;0;0;0.4117647058823529;-1.0;0;0;70.0;154;-1;-1;1;1;0;0;0;10;6900;114017;5.0;2591.6
165.0;14.0;1.0;-1.0;-0.5871487520464712;-1.0;1;0;0;-1.0;-1.0;0;0;75.0;170;-1;-1;7;0;0;0;0;5;6425;180270;-1.0;2296.7999999999997
165.0;2.0;1.0;-1.0;0.9339072357965268;-1.0;1;0;0;-1.0;-1.0;0;0;75.0;170;-1;-1;5;1;0;0;0;12;6400;103442;-1.0;2344.9
165.0;13.0;1.0;-1.0;-3.4064308696408183;-1.0;3;0;0;-1.0;-1.0;0;0;75.0;170;-1;-1;1;1;0;0;0;12;6475;186410;6.0;2613.5
165.0;4.0;1.0;-1.0;-4.103985208014677;-1.0;3;0;0;-1.0;-1.0;0;0;75.0;170;-1;-1;3;0;0;0;0;9;6450;259237;3.0;2365.0000000000005
166.0;15.0;2.0;-1.0;-1.6843435967803537;-1.0;3;0;0;0.3333333333333333;-1.0;0;0;65.0;135;-1;-1;8;0;0;0;0;7;6450;94171;-1.0;2096.5
167.0;1.0;0.0;-1.0;-0.03750176875373602;0.16414882415816553;9;0;0;0.375;0.3333333333333333;0;0;73.0;168;-1;-1;2;1;0;0;0;13;6850;129951;1.0;2831.5000000000005
167.0;1.0;0.0;-1.0;0.45001467556365377;-1.0;10;0;0;0.2564102564102564;-1.0;0;0;73.0;168;-1;-1;6;1;0;0;0;12;6975;115496;-1.0;2883.7999999999997
168.0;2.0;5.0;-1.0;-0.09480926321946712;-0.011048240002726206;3;0;0;-1.0;-1.0;0;0;75.0;190;-1;-1;3;1;0;0;0;12;6450;118720;2.0;2330.1999999999994
168.0;4.0;5.0;-1.0;-0.10676371845660867;-1.0;9;0;0;-1.0;-1.0;0;0;75.0;190;-1;-1;6;0;0;0;0;6;6825;154637;-1.0;2237.4999999999995
169.0;8.0;5.0;-1.0;-0.4804395467118988;-1.0;1;0;0;0.5;-1.0;0;0;75.0;160;-1;-1;8;1;0;0;0;4;6475;142594;-1.0;1688.2000000000003
170.0;5.0;2.0;-1.0;0.3802926815315592;-1.0;1;0;0;0.0;-1.0;0;0;69.0;150;-1;-1;3;0;0;0;0;11;6500;117810;1.0;2376.3
171.0;8.0;4.0;-1.0;0.20425085439046092;0.050595171461291194;8;0;0;0.34375;1.0;0;0;73.0;184;-1;-1;4;1;0;0;0;12;6825;135553;0.0;2849.7
171.0;8.0;4.0;-1.0;0.15288485693348777;0.4410034440667354;9;0;0;0.391304347826087;0.25;0;0;73.0;184;-1;-1;2;1;0;0;0;16;6800;140503;1.0;2551.0
171.0;8.0;4.0;-1.0;0.09282319816878701;-1.0;10;0;0;0.40384615384615385;-1.0;0;0;73.0;184;-1;-1;2;1;0;0;0;13;7025;133858;1.0;2585.0999999999995
172.0;3.0;3.0;-1.0;-0.18483122794049592;-1.819254976280573;1;0;0;0.42857142857142855;-1.0;0;0;70.0;136;-1;-1;2;1;0;0;0;14;6475;196077;6.0;2656.400000000001
172.0;3.0;3.0;-1.0;-0.9286597302086731;-0.28710351742854406;2;0;0;0.14285714285714285;0.3333333333333333;0;0;70.0;136;-1;-1;4;1;0;0;0;11;6450;181115;0.0;2243.0000000000005
172.0;3.0;3.0;-1.0;-0.5656661003211895;0.4036438007552095;3;0;0;0.3888888888888889;0.6666666666666666;0;0;70.0;136;-1;-1;2;1;0;0;0;14;6425;188648;1.0;2232.0999999999995
172.0;3.0;3.0;-1.0;-0.776417383331723;-0.5247433355362056;4;0;0;0.4166666666666667;0.0;0;0;70.0;136;-1;-1;2;1;0;0;0;14;6825;150203;1.0;2371.2
173.0;18.0;5.0;2.0;0.5795939210669477;0.09779090836342955;1;1;0;0.2753623188405797;0.2;0;0;75.0;180;14;0;4;0;0;0;0;11;6425;161075;0.0;2310.5
173.0;18.0;5.0;2.0;0.39678497524602635;-1.0;2;1;0;0.34285714285714286;-1.0;0;0;75.0;180;14;0;5;1;0;0;0;10;6450;136979;-1.0;2176.1
173.0;18.0;5.0;2.0;0.847533230510976;-1.0;3;0;0;0.3870967741935484;-1.0;0;0;75.0;180;14;0;7;0;0;0;0;10;6400;139798;-1.0;2151.9
173.0;13.0;5.0;2.0;-0.07328079433802079;-1.4988960348842397;4;1;0;0.2692307692307692;-1.0;0;0;75.0;180;14;0;1;1;0;0;0;11;6900;157934;5.0;2684.3999999999996
174.0;14.0;2.0;-1.0;-2.443141545219775;-1.0;1;0;0;0.0;-1.0;0;0;71.0;158;-1;-1;7;0;0;0;0;5;6425;180270;-1.0;2296.7999999999997
175.0;13.0;0.0;-1.0;-2.9081777708023475;-1.0;9;0;0;0.0;-1.0;0;0;73.0;178;-1;-1;3;0;0;0;0;12;7000;161639;3.0;2730.6
176.0;15.0;2.0;-1.0;-1.8718113252183286;-1.0;9;0;0;-1.0;-1.0;0;0;70.0;0;-1;-1;1;1;0;0;0;14;6875;162669;7.0;2868.4000000000005
177.0;7.0;2.0;-1.0;-1.9648185703348429;-1.0;7;0;0;0.0;-1.0;0;0;71.0;134;-1;-1;5;1;0;0;0;7;6875;155048;-1.0;2292.9000000000005
178.0;2.0;0.0;-1.0;1.190369625003708;-1.0;1;0;0;0.27586206896551724;-1.0;0;0;72.0;165;-1;-1;5;1;0;0;0;12;6400;103442;-1.0;2344.9
178.0;2.0;0.0;-1.0;0.345169922105241;0.47602153226929966;2;0;0;0.16129032258064516;0.0;0;0;72.0;165;-1;-1;3;0;0;0;0;9;6475;110507;0.0;2222.8999999999996
178.0;2.0;0.0;-1.0;0.6965317963983382;-0.1606146225548952;3;0;0;0.2857142857142857;0.2857142857142857;0;0;72.0;165;-1;-1;3;1;0;0;0;12;6450;118720;2.0;2330.1999999999994
178.0;9.0;0.0;-1.0;0.1886014996461284;-1.0;4;2;0;0.2222222222222222;-1.0;0;0;72.0;165;-1;-1;6;0;0;0;0;9;6825;176526;-1.0;2086.7000000000003
178.0;9.0;0.0;-1.0;0.511107446432596;-1.0;5;1;0;0.25;-1.0;0;0;72.0;165;-1;-1;7;0;0;0;0;6;6875;142717;-1.0;2249.3
