"playerScore";"postPlayerScore";"playerID";"year";"tmID";"lgID";"dq";"PostDQ";"threeAccuracy";"postThreeAccuracy";"pos";"firstseason";"lastseason";"height";"weight";"college";"collegeOther";"birthDate";"deathDate";"won";"lost";"post_wins";"post_losses";"award";"rank";"playoff";"firstRound";"semis";"finals";"GP";"homeW";"homeL";"awayW";"min";"attend";"W";"teams_score"
0.3135844154060778;;"deforan01w";9;"MIN";"WNBA";0;0;0.3643410852713178;;"G";0;0;70.0;160;"Nebraska";;1976-04-14 00:00:00;"0000-00-00";;;;;;7;0;0;0;0;34;9;8;7;6900;118463;;2845.0
-0.7581936027170526;;"deforan01w";10;"DET";"WNBA";0;0;0.0;;"G";0;0;70.0;160;"Nebraska";;1976-04-14 00:00:00;"0000-00-00";;;;;;3;1;0;0;0;34;11;6;7;6975;136069;3.0;2718.5
-0.9899033402742352;-0.8124125890349538;"derevje01w";5;"CON";"WNBA";0;0;0.25;;"G";0;0;70.0;140;"George Mason";;1982-03-29 00:00:00;"0000-00-00";;;;;;1;1;0;0;0;34;10;7;8;6900;114017;5.0;2591.6
-0.9873357407398309;-0.21777919308327304;"derevje01w";6;"CON";"WNBA";0;0;0.14285714285714285;0.0;"G";0;0;70.0;140;"George Mason";;1982-03-29 00:00:00;"0000-00-00";;;;;;1;1;0;0;0;34;14;3;12;6800;121944;5.0;2636.9
0.32780006383808435;;"derevje01w";7;"PHO";"WNBA";0;0;0.26666666666666666;;"G";0;0;70.0;140;"George Mason";;1982-03-29 00:00:00;"0000-00-00";;;;;;5;0;0;0;0;34;10;7;8;6900;126801;;3261.5
-0.3162651506446231;-0.8124125890349538;"derevje01w";8;"PHO";"WNBA";0;0;0.1;;"G";0;0;70.0;140;"George Mason";;1982-03-29 00:00:00;"0000-00-00";;;;;;1;0;0;0;0;34;12;5;11;6850;131524;7.0;3271.4
-0.5296205637955241;;"derevje01w";9;"PHO";"WNBA";0;0;0.125;;"G";0;0;70.0;140;"George Mason";;1982-03-29 00:00:00;"0000-00-00";;;;;;6;1;0;0;0;34;10;7;6;6825;144867;;3145.7
-1.1096056091415265;2.927287706448774;"desouer01w";3;"LAS";"WNBA";0;0;;;"F-C";0;0;77.0;190;;;1982-03-03 00:00:00;"0000-00-00";;;;;;1;1;0;0;0;32;12;4;13;6475;186410;6.0;2613.5
0.4381461103992483;-0.8124125890349538;"desouer01w";8;"CON";"WNBA";0;0;;;"F-C";0;0;77.0;190;;;1982-03-03 00:00:00;"0000-00-00";;;;;;3;1;0;0;0;34;8;9;10;6925;135490;1.0;2962.1999999999994
1.3857926174546817;;"desouer01w";9;"ATL";"WNBA";2;0;;;"F-C";0;0;77.0;190;;;1982-03-03 00:00:00;"0000-00-00";;;;;;7;0;0;0;0;34;1;16;3;6825;141379;;2468.7000000000003
1.2742489418398073;0.22639304859941484;"desouer01w";10;"ATL";"WNBA";1;0;;;"F-C";0;0;77.0;190;;;1982-03-03 00:00:00;"0000-00-00";;;;;;2;0;0;0;0;34;12;5;6;6950;120737;0.0;3007.8999999999996
-0.5959306466351435;;"dickeke01w";1;"MIN";"WNBA";4;0;0.0;;"F";0;0;71.0;165;"Texas Tech";;1978-04-20 00:00:00;"0000-00-00";;;;;;6;0;0;0;0;32;8;8;7;6425;116638;;2142.0
-2.0113221928931004;;"dickeke01w";2;"UTA";"WNBA";0;0;;;"F";0;0;71.0;165;"Texas Tech";;1978-04-20 00:00:00;"0000-00-00";;;;;;3;0;0;0;0;32;9;7;10;6475;110507;0.0;2222.8999999999996
-1.1518355973967382;;"dillata01w";4;"SAS";"WNBA";0;0;0.17391304347826086;;"G";0;0;69.0;154;"Texas";;1981-05-06 00:00:00;"0000-00-00";;;;;;6;0;0;0;0;34;9;8;3;6825;176526;;2086.7000000000003
-1.0755785682452406;;"dillata01w";5;"SAS";"WNBA";0;0;0.2777777777777778;;"G";0;0;69.0;154;"Texas";;1981-05-06 00:00:00;"0000-00-00";;;;;;7;0;0;0;0;34;6;11;3;6875;142717;;2249.3
-1.3821555347519725;;"dillata01w";6;"SAS";"WNBA";0;0;0.0;;"G";0;0;69.0;154;"Texas";;1981-05-06 00:00:00;"0000-00-00";;;;;;7;0;0;0;0;34;5;12;2;6800;135054;;1952.6999999999998
0.6317918647547879;0.12194620677790985;"dixonta01w";1;"LAS";"WNBA";0;0;0.35294117647058826;0.5;"G";0;0;69.0;148;"Kansas";;1975-12-14 00:00:00;"0000-00-00";;;;;;1;1;0;0;0;32;15;1;13;6450;105005;2.0;2567.5
0.28645950335030324;0.28425537539011675;"dixonta01w";2;"LAS";"WNBA";2;0;0.17647058823529413;0.46153846153846156;"G";0;0;69.0;148;"Kansas";;1975-12-14 00:00:00;"0000-00-00";;;;;;1;1;0;0;0;32;16;0;12;6475;148446;6.0;2794.0
-0.01040432039689543;0.6993186921064277;"dixonta01w";3;"LAS";"WNBA";2;1;0.3508771929824561;0.5;"G";0;0;69.0;148;"Kansas";;1975-12-14 00:00:00;"0000-00-00";;;;;;1;1;0;0;0;32;12;4;13;6475;186410;6.0;2613.5
0.5117894206683918;0.35647133973844125;"dixonta01w";4;"LAS";"WNBA";0;0;0.21153846153846154;0.3333333333333333;"G";0;0;69.0;148;"Kansas";;1975-12-14 00:00:00;"0000-00-00";;;;;;1;1;0;0;0;34;11;6;13;6900;157934;5.0;2684.3999999999996
0.3533335324815919;-0.18241692387269529;"dixonta01w";5;"LAS";"WNBA";0;1;0.45454545454545453;;"G";0;0;69.0;148;"Kansas";;1975-12-14 00:00:00;"0000-00-00";;;;;;1;1;0;0;0;34;15;2;10;6975;177269;1.0;2568.7999999999993
0.005494716243839851;-0.416867365474175;"dixonta01w";6;"LAS";"WNBA";0;0;0.0;;"G";0;0;69.0;148;"Kansas";;1975-12-14 00:00:00;"0000-00-00";;;;;;4;1;0;0;0;34;11;6;6;6800;150521;0.0;2443.6999999999994
-0.5760834865265814;-0.18477058140132105;"dixonta01w";7;"HOU";"WNBA";1;0;0.1111111111111111;;"G";0;0;69.0;148;"Kansas";;1975-12-14 00:00:00;"0000-00-00";;;;;;3;1;0;0;0;34;12;5;6;6925;130586;0.0;2498.6
0.7034454056353672;;"dixonta01w";8;"HOU";"WNBA";0;0;0.29411764705882354;;"G";0;0;69.0;148;"Kansas";;1975-12-14 00:00:00;"0000-00-00";;;;;;5;1;0;0;0;34;7;10;6;6800;138816;;2539.4
-0.09029715377518578;;"dixonta01w";9;"HOU";"WNBA";1;0;0.15384615384615385;;"G";0;0;69.0;148;"Kansas";;1975-12-14 00:00:00;"0000-00-00";;;;;;5;0;0;0;0;34;13;4;4;6925;111951;;2599.8
-0.10785434030216931;-0.5409827288788766;"dixonta01w";10;"IND";"WNBA";0;0;0.4;0.0;"G";0;0;69.0;148;"Kansas";;1975-12-14 00:00:00;"0000-00-00";;;;;;1;1;0;0;0;34;14;3;8;6925;134964;6.0;2744.6000000000004
-1.3137678545192413;;"donapbe01w";4;"NYL";"WNBA";0;0;;;"F-C";0;0;74.0;195;"Stanford";;1980-08-27 00:00:00;"0000-00-00";;;;;;6;1;0;0;0;34;11;6;5;6850;212346;;2433.7999999999997
-0.12981863302039492;-0.1381877761472628;"donapbe01w";5;"NYL";"WNBA";0;0;;;"F-C";0;0;74.0;195;"Stanford";;1980-08-27 00:00:00;"0000-00-00";;;;;;2;0;0;0;0;34;11;6;7;6900;168062;2.0;2350.0
-0.1976809131210668;-2.3226761699033824;"doronsh01w";8;"NYL";"WNBA";0;0;1.0;0.0;"G";0;0;69.0;145;"Maryland";;1985-04-01 00:00:00;"0000-00-00";;;;;;4;0;0;0;0;34;10;7;6;6850;147866;1.0;2438.1000000000004
-0.09815181849943054;-0.07569864714791562;"dossaci01w";1;"ORL";"WNBA";2;0;0.0;;"C";0;0;77.0;187;;;1975-01-31 00:00:00;"0000-00-00";;;;;;3;0;0;0;0;32;11;5;5;6500;117810;1.0;2376.3
-0.8845036462891738;;"dossaci01w";2;"ORL";"WNBA";0;0;;;"C";0;0;77.0;187;;;1975-01-31 00:00:00;"0000-00-00";;;;;;5;1;0;0;0;32;10;6;3;6450;118874;;2264.2000000000003
0.15377915736730063;;"dossaci01w";3;"ORL";"WNBA";0;0;0.0;;"C";0;0;77.0;187;;;1975-01-31 00:00:00;"0000-00-00";;;;;;5;0;0;0;0;32;10;6;6;6525;113837;;2346.5
0.3355747496540292;;"douglka01w";2;"ORL";"WNBA";0;0;0.3157894736842105;;"G-F";0;0;72.0;167;"Purdue";;1979-05-07 00:00:00;"0000-00-00";;;;;"All-Star Game Most Valuable Player";5;1;0;0;0;32;10;6;3;6450;118874;;2264.2000000000003
0.7402355225719779;;"douglka01w";3;"ORL";"WNBA";1;0;0.3670886075949367;;"G-F";0;0;72.0;167;"Purdue";;1979-05-07 00:00:00;"0000-00-00";;;;;"All-Star Game Most Valuable Player";5;0;0;0;0;32;10;6;6;6525;113837;;2346.5
0.8732263522685516;-0.028171409853842477;"douglka01w";4;"CON";"WNBA";0;0;0.3821138211382114;0.25;"G-F";0;0;72.0;167;"Purdue";;1979-05-07 00:00:00;"0000-00-00";;;;;"All-Star Game Most Valuable Player";3;1;0;0;0;34;10;7;8;6875;102433;2.0;2556.1
0.4089422347147715;0.14076016136388417;"douglka01w";5;"CON";"WNBA";0;0;0.3464052287581699;0.2972972972972973;"G-F";0;0;72.0;167;"Purdue";;1979-05-07 00:00:00;"0000-00-00";;;;;"All-Star Game Most Valuable Player";1;1;0;0;0;34;10;7;8;6900;114017;5.0;2591.6
0.67265441968768;0.4743381905538719;"douglka01w";6;"CON";"WNBA";0;0;0.2818181818181818;0.39473684210526316;"G-F";0;0;72.0;167;"Purdue";;1979-05-07 00:00:00;"0000-00-00";;;;;"All-Star Game Most Valuable Player";1;1;0;0;0;34;14;3;12;6800;121944;5.0;2636.9
1.370738372921533;0.24045687877046526;"douglka01w";7;"CON";"WNBA";0;0;0.42196531791907516;0.2962962962962963;"G-F";0;0;72.0;167;"Purdue";;1979-05-07 00:00:00;"0000-00-00";;;;;"All-Star Game Most Valuable Player";1;1;0;0;0;34;14;3;12;6825;126096;3.0;2967.4
1.2406478117765587;0.27770247685504035;"douglka01w";8;"CON";"WNBA";0;0;0.3383084577114428;0.2857142857142857;"G-F";0;0;72.0;167;"Purdue";;1979-05-07 00:00:00;"0000-00-00";;;;;"All-Star Game Most Valuable Player";3;1;0;0;0;34;8;9;10;6925;135490;1.0;2962.1999999999994
0.6644814860542423;-0.43194680214951253;"douglka01w";9;"IND";"WNBA";0;0;0.32386363636363635;0.125;"G-F";0;0;72.0;167;"Purdue";;1979-05-07 00:00:00;"0000-00-00";;;;;"All-Star Game Most Valuable Player";4;1;0;0;0;34;11;6;6;6950;130941;1.0;2562.5
1.2392949332877747;0.5167627983221439;"douglka01w";10;"IND";"WNBA";0;0;0.3492063492063492;0.3103448275862069;"G-F";0;0;72.0;167;"Purdue";;1979-05-07 00:00:00;"0000-00-00";;;;;"All-Star Game Most Valuable Player";1;1;0;0;0;34;14;3;8;6925;134964;6.0;2744.6000000000004
-0.2845597738694384;;"duffyme01w";7;"MIN";"WNBA";0;0;0.32432432432432434;;"G";0;0;67.0;135;"Notre Dame";;1984-07-13 00:00:00;"0000-00-00";;;;;;7;0;0;0;0;34;8;9;2;6825;109522;;2510.1
-0.9504583032828563;;"duffyme01w";8;"MIN";"WNBA";0;0;0.125;;"G";0;0;67.0;135;"Notre Dame";;1984-07-13 00:00:00;"0000-00-00";;;;;;6;0;0;0;0;34;7;10;3;6875;121019;;2767.9000000000005
-0.8642328364560875;;"duffyme01w";9;"NYL";"WNBA";0;0;0.25;;"G";0;0;67.0;135;"Notre Dame";;1984-07-13 00:00:00;"0000-00-00";;;;;;3;1;0;0;0;34;11;6;8;6900;153772;3.0;2691.1000000000004
0.9695059391114713;;"dupreca01w";7;"CHI";"WNBA";0;0;0.0;;"F";0;0;74.0;162;"Temple";;1984-08-16 00:00:00;"0000-00-00";;;;;;7;0;0;0;0;34;3;14;2;6800;57635;;2418.7000000000003
1.0661995448676358;;"dupreca01w";8;"CHI";"WNBA";1;0;0.0;;"F";0;0;74.0;162;"Temple";;1984-08-16 00:00:00;"0000-00-00";;;;;;6;0;0;0;0;34;6;11;8;6972;66557;;2673.0000000000005
1.2345807918367335;;"dupreca01w";9;"CHI";"WNBA";0;0;0.14285714285714285;;"F";0;0;74.0;162;"Temple";;1984-08-16 00:00:00;"0000-00-00";;;;;;5;0;0;0;0;34;8;9;4;6875;62146;;2497.3
1.012981692366919;;"dupreca01w";10;"CHI";"WNBA";0;0;0.3870967741935484;;"F";0;0;74.0;162;"Temple";;1984-08-16 00:00:00;"0000-00-00";;;;;;5;0;0;0;0;34;12;5;4;6825;66852;;2644.5
0.6645862561204257;;"dydekma01w";1;"UTA";"WNBA";1;0;0.14285714285714285;;"C";0;0;9.0;223;;;1974-04-28 00:00:00;"2011-05-27";;;;;;5;1;0;0;0;32;12;4;6;6400;103442;;2344.9
0.7566021869017281;0.4570843340138703;"dydekma01w";2;"UTA";"WNBA";1;1;0.4;;"C";0;0;9.0;223;;;1974-04-28 00:00:00;"2011-05-27";;;;;;3;0;0;0;0;32;9;7;10;6475;110507;0.0;2222.8999999999996
1.3243571717736753;0.2575151608200397;"dydekma01w";3;"UTA";"WNBA";2;0;0.25;0.6;"C";0;0;9.0;223;;;1974-04-28 00:00:00;"2011-05-27";;;;;;3;1;0;0;0;32;12;4;8;6450;118720;2.0;2330.1999999999994
1.0176907602400387;;"dydekma01w";4;"SAS";"WNBA";1;0;0.0;;"C";0;0;9.0;223;;;1974-04-28 00:00:00;"2011-05-27";;;;;;6;0;0;0;0;34;9;8;3;6825;176526;;2086.7000000000003
0.48432675964680616;;"dydekma01w";5;"SAS";"WNBA";0;0;0.5;;"C";0;0;9.0;223;;;1974-04-28 00:00:00;"2011-05-27";;;;;;7;0;0;0;0;34;6;11;3;6875;142717;;2249.3
0.9961661840302594;-0.20653385307012428;"dydekma01w";6;"CON";"WNBA";0;0;0.5;1.0;"C";0;0;9.0;223;;;1974-04-28 00:00:00;"2011-05-27";;;;;;1;1;0;0;0;34;14;3;12;6800;121944;5.0;2636.9
1.4276300836391278;0.7059619670261087;"dydekma01w";7;"CON";"WNBA";0;0;0.25;0.0;"C";0;0;9.0;223;;;1974-04-28 00:00:00;"2011-05-27";;;;;;1;1;0;0;0;34;14;3;12;6825;126096;3.0;2967.4
0.7767254737022616;0.050595171461291194;"dydekma01w";8;"CON";"WNBA";1;0;0.4;0.5;"C";0;0;9.0;223;;;1974-04-28 00:00:00;"2011-05-27";;;;;;3;1;0;0;0;34;8;9;10;6925;135490;1.0;2962.1999999999994
0.18099144199617065;0.4820990517094136;"dydekma01w";9;"LAS";"WNBA";0;0;;;"C";0;0;9.0;223;;;1974-04-28 00:00:00;"2011-05-27";;;;;;3;0;0;0;0;34;12;5;8;7000;161639;3.0;2730.6
-1.8471917603345456;;"edwarmi01w";1;"CLE";"WNBA";0;0;0.0;;"G";0;0;69.0;150;"Rutgers";;1966-03-06 00:00:00;"0000-00-00";;;;;;2;0;0;0;0;32;13;3;4;6500;137532;3.0;2286.2
-0.4644379568068942;;"edwarmi01w";1;"SEA";"WNBA";0;0;0.1875;;"G";0;0;69.0;150;"Rutgers";;1966-03-06 00:00:00;"0000-00-00";;;;;;8;1;0;0;0;32;4;12;2;6475;142594;;1688.2000000000003
0.24231490031475258;;"edwarmi01w";2;"SEA";"WNBA";0;0;;;"G";0;0;69.0;150;"Rutgers";;1966-03-06 00:00:00;"0000-00-00";;;;;;8;0;0;0;0;32;5;11;5;6550;95257;;1979.3000000000002
0.06728158750156166;;"edwarsi01w";1;"SEA";"WNBA";0;0;;;"C";0;0;76.0;164;"Iowa";;1973-11-17 00:00:00;"0000-00-00";;;;;;8;1;0;0;0;32;4;12;2;6475;142594;;1688.2000000000003
0.4146167838959869;;"edwarsi01w";2;"SEA";"WNBA";0;0;;;"C";0;0;76.0;164;"Iowa";;1973-11-17 00:00:00;"0000-00-00";;;;;;8;0;0;0;0;32;5;11;5;6550;95257;;1979.3000000000002
0.40901043938968473;-1.3552723093471077;"edwarsi01w";3;"SEA";"WNBA";0;0;1.0;;"C";0;0;76.0;164;"Iowa";;1973-11-17 00:00:00;"0000-00-00";;;;;;4;0;0;0;0;32;10;6;7;6450;111774;0.0;2458.8
0.0789229562375793;;"edwarsi01w";4;"SEA";"WNBA";0;0;;;"C";0;0;76.0;164;"Iowa";;1973-11-17 00:00:00;"0000-00-00";;;;;;5;1;0;0;0;34;13;4;5;6850;120857;;2628.7
-0.48593099380318294;0.18643898561347785;"edwarsi01w";5;"SEA";"WNBA";0;0;;;"C";0;0;76.0;164;"Iowa";;1973-11-17 00:00:00;"0000-00-00";;;;;;2;0;0;0;0;34;13;4;7;6825;134291;6.0;2617.2999999999997
0.25139138232956637;-0.5535102608860804;"edwarsi01w";6;"SEA";"WNBA";0;0;;;"C";0;0;76.0;164;"Iowa";;1973-11-17 00:00:00;"0000-00-00";;;;;;2;1;0;0;0;34;14;3;6;6825;151150;1.0;2541.0
0.01272892009334287;0.28454305834280297;"edwarte01w";4;"MIN";"WNBA";0;0;0.3;0.3333333333333333;"G-F";0;0;71.0;155;"Georgia";;1964-07-09 00:00:00;"0000-00-00";;;;;"Kim Perrot Sportsmanship Award";4;0;0;0;0;34;11;6;7;6850;120253;1.0;2491.7
-0.1258238091106755;-0.5314333181757113;"edwarte01w";5;"MIN";"WNBA";0;0;0.29411764705882354;0.2;"G-F";0;0;71.0;155;"Georgia";;1964-07-09 00:00:00;"0000-00-00";;;;;"Kim Perrot Sportsmanship Award";3;1;0;0;0;34;11;6;7;6850;125097;0.0;2126.9
0.07004134590492615;-0.1969890221236973;"edwarto01w";1;"PHO";"WNBA";2;0;0.30701754385964913;0.23076923076923078;"G";0;0;70.0;160;"Tennessee";;1968-03-13 00:00:00;"0000-00-00";;;;;;4;0;0;0;0;32;11;5;9;6425;161075;0.0;2310.5
-0.6293395386416646;-0.18510022531289336;"edwarto01w";2;"CHA";"WNBA";0;0;0.22727272727272727;0.5;"G";0;0;70.0;160;"Tennessee";;1968-03-13 00:00:00;"0000-00-00";;;;;;4;0;0;0;0;32;11;5;7;6500;105525;4.0;2153.3
0.11823071512324869;;"edwarto01w";2;"PHO";"WNBA";1;0;0.35714285714285715;;"G";0;0;70.0;160;"Tennessee";;1968-03-13 00:00:00;"0000-00-00";;;;;;5;1;0;0;0;32;10;6;3;6450;136979;;2176.1
0.40364315679065593;-1.1984950082043266;"edwarto01w";3;"CHA";"WNBA";0;0;0.28;0.3333333333333333;"G";0;0;70.0;160;"Tennessee";;1968-03-13 00:00:00;"0000-00-00";;;;;;2;1;0;0;0;32;11;5;7;6450;106670;0.0;2312.5999999999995
-0.4563573136013728;;"elysh01w";6;"SAS";"WNBA";0;0;0.2903225806451613;;"F";0;0;74.0;182;"Tennessee";;1983-08-09 00:00:00;"0000-00-00";;;;;;7;0;0;0;0;34;5;12;2;6800;135054;;1952.6999999999998
-0.7444404165817534;;"elysh01w";7;"SAS";"WNBA";0;0;0.2222222222222222;;"F";0;0;74.0;182;"Tennessee";;1983-08-09 00:00:00;"0000-00-00";;;;;;6;0;0;0;0;34;6;11;7;6800;125749;;2655.5
-0.6434230825358517;;"elysh01w";8;"SEA";"WNBA";0;0;0.3333333333333333;;"F";0;0;74.0;182;"Tennessee";;1983-08-09 00:00:00;"0000-00-00";;;;;;4;1;0;0;0;34;12;5;5;6825;135553;0.0;2849.7
-0.20198459027298746;-2.538428110027444;"elysh01w";9;"SEA";"WNBA";0;0;0.36363636363636365;;"F";0;0;74.0;182;"Tennessee";;1983-08-09 00:00:00;"0000-00-00";;;;;;2;1;0;0;0;34;16;1;6;6800;140503;1.0;2551.0
0.5066103685610313;;"elysh01w";10;"CHI";"WNBA";0;0;0.38333333333333336;;"F";0;0;74.0;182;"Tennessee";;1983-08-09 00:00:00;"0000-00-00";;;;;;5;0;0;0;0;34;12;5;4;6825;66852;;2644.5
0.5996474513607566;;"enissh01w";1;"CHA";"WNBA";0;0;0.34375;;"F-C";0;0;73.0;185;"Alabama";;1974-12-03 00:00:00;"0000-00-00";;;;;;8;1;0;0;0;32;5;11;3;6475;90963;;2243.0
-0.014950787884126536;0.07622906533741743;"enissh01w";2;"CHA";"WNBA";0;0;0.45161290322580644;0.75;"F-C";0;0;73.0;185;"Alabama";;1974-12-03 00:00:00;"0000-00-00";;;;;;4;0;0;0;0;32;11;5;7;6500;105525;4.0;2153.3
0.5069671981854076;-1.8192549762805728;"enissh01w";3;"CHA";"WNBA";0;0;0.0;0.0;"F-C";0;0;73.0;185;"Alabama";;1974-12-03 00:00:00;"0000-00-00";;;;;;2;1;0;0;0;32;11;5;7;6450;106670;0.0;2312.5999999999995
0.7902745135937531;-0.09075954793033507;"enissh01w";4;"CHA";"WNBA";0;1;0.41935483870967744;0.3333333333333333;"F-C";0;0;73.0;185;"Alabama";;1974-12-03 00:00:00;"0000-00-00";;;;;;2;1;0;0;0;34;13;4;5;6850;120061;0.0;2340.2
0.005243985314964857;;"erbsu01w";1;"CHA";"WNBA";0;0;0.0;;"C";0;0;78.0;240;"North Carolina State";;1977-07-25 00:00:00;"0000-00-00";;;;;;8;1;0;0;0;32;5;11;3;6475;90963;;2243.0
0.21331056192082837;0.30949749961016443;"erbsu01w";2;"CHA";"WNBA";0;0;;;"C";0;0;78.0;240;"North Carolina State";;1977-07-25 00:00:00;"0000-00-00";;;;;;4;0;0;0;0;32;11;5;7;6500;105525;4.0;2153.3
-0.29803083548362175;0.32980356456301724;"erbsu01w";3;"CHA";"WNBA";2;0;;;"C";0;0;78.0;240;"North Carolina State";;1977-07-25 00:00:00;"0000-00-00";;;;;;2;1;0;0;0;32;11;5;7;6450;106670;0.0;2312.5999999999995
-0.19269838213268203;;"ervinla01w";10;"CON";"WNBA";0;0;;;"F";0;0;76.0;171;"Arkansas";;1985-03-24 00:00:00;"0000-00-00";;;;;;6;1;0;0;0;34;12;5;4;6975;115496;;2883.7999999999997
0.5615833453182087;;"fallotr01w";2;"PHO";"WNBA";0;0;0.40540540540540543;;"G-F";0;0;75.0;165;;;1972-07-23 00:00:00;"0000-00-00";;;;;;5;1;0;0;0;32;10;6;3;6450;136979;;2176.1
-0.06353584804917094;;"farriba01w";1;"DET";"WNBA";0;0;0.0;;"C-F";0;0;75.0;200;"Tulane";;1976-09-10 00:00:00;"0000-00-00";;;;;;5;0;0;0;0;32;8;8;6;6425;107289;;2321.1999999999994
-0.2655645553527985;;"farriba01w";2;"DET";"WNBA";1;0;;;"C-F";0;0;75.0;200;"Tulane";;1976-09-10 00:00:00;"0000-00-00";;;;;;7;0;0;0;0;32;6;10;4;6550;109348;;2177.1
-0.3144346889056277;;"farriba01w";3;"DET";"WNBA";0;0;0.0;;"C-F";0;0;75.0;200;"Tulane";;1976-09-10 00:00:00;"0000-00-00";;;;;;8;0;0;0;0;32;7;9;2;6450;94171;;2096.5
-0.43982046506233746;-0.40686382940325994;"farriba01w";4;"DET";"WNBA";0;0;;0.0;"C-F";0;0;75.0;200;"Tulane";;1976-09-10 00:00:00;"0000-00-00";;;;;;1;0;0;0;0;34;13;4;12;6900;133647;6.0;2477.3
-0.14676936425396997;-0.21494567792216906;"farriba01w";5;"DET";"WNBA";0;0;;;"C-F";0;0;75.0;200;"Tulane";;1976-09-10 00:00:00;"0000-00-00";;;;;;3;1;0;0;0;34;8;9;9;6850;160860;1.0;2466.9999999999995
-0.8722976538817314;-0.956247215784328;"farriba01w";6;"DET";"WNBA";0;0;;;"C-F";0;0;75.0;200;"Tulane";;1976-09-10 00:00:00;"0000-00-00";;;;;;4;1;0;0;0;34;12;5;4;6925;159356;0.0;2149.4999999999995
-0.11299899873796902;;"farriba01w";7;"NYL";"WNBA";1;0;0.0;;"C-F";0;0;75.0;200;"Tulane";;1976-09-10 00:00:00;"0000-00-00";;;;;;5;1;0;0;0;34;7;10;4;6875;155048;;2292.9000000000005
-0.6515327231516531;-0.6326193055982362;"farriba01w";8;"NYL";"WNBA";0;0;;;"C-F";0;0;75.0;200;"Tulane";;1976-09-10 00:00:00;"0000-00-00";;;;;;4;0;0;0;0;34;10;7;6;6850;147866;1.0;2438.1000000000004
-0.3286142590943156;;"farriba01w";9;"PHO";"WNBA";0;0;;;"C-F";0;0;75.0;200;"Tulane";;1976-09-10 00:00:00;"0000-00-00";;;;;;6;1;0;0;0;34;10;7;6;6825;144867;;3145.7
-0.7049931592111462;;"farriba01w";10;"DET";"WNBA";0;0;;;"C-F";0;0;75.0;200;"Tulane";;1976-09-10 00:00:00;"0000-00-00";;;;;;3;1;0;0;0;34;11;6;7;6975;136069;3.0;2718.5
0.7372501254755377;-0.31226036420190295;"feastal01w";1;"LAS";"WNBA";0;0;0.25882352941176473;0.23076923076923078;"F";0;0;71.0;168;"Harvard";;1976-02-11 00:00:00;"0000-00-00";;;;;;1;1;0;0;0;32;15;1;13;6450;105005;2.0;2567.5
0.21641837533960168;-0.09207949862074938;"feastal01w";2;"CHA";"WNBA";1;0;0.3273809523809524;0.3142857142857143;"F";0;0;71.0;168;"Harvard";;1976-02-11 00:00:00;"0000-00-00";;;;;;4;0;0;0;0;32;11;5;7;6500;105525;4.0;2153.3
0.7533570833606148;-0.042344125822920145;"feastal01w";3;"CHA";"WNBA";0;0;0.41798941798941797;0.23076923076923078;"F";0;0;71.0;168;"Harvard";;1976-02-11 00:00:00;"0000-00-00";;;;;;2;1;0;0;0;32;11;5;7;6450;106670;0.0;2312.5999999999995
0.37601934291013467;0.036896635580398345;"feastal01w";4;"CHA";"WNBA";0;0;0.35121951219512193;0.4;"F";0;0;71.0;168;"Harvard";;1976-02-11 00:00:00;"0000-00-00";;;;;;2;1;0;0;0;34;13;4;5;6850;120061;0.0;2340.2
0.13438677951926467;;"feastal01w";5;"CHA";"WNBA";0;0;0.3146853146853147;;"F";0;0;71.0;168;"Harvard";;1976-02-11 00:00:00;"0000-00-00";;;;;;5;1;0;0;0;34;10;7;6;6900;116383;;2035.2000000000003
-0.18678817270201573;;"feastal01w";6;"CHA";"WNBA";0;0;0.43023255813953487;;"F";0;0;71.0;168;"Harvard";;1976-02-11 00:00:00;"0000-00-00";;;;;;6;0;0;0;0;34;5;12;1;6945;98054;;2094.6
-0.8667912881825935;;"feastal01w";7;"CHA";"WNBA";0;0;0.25;;"F";0;0;71.0;168;"Harvard";;1976-02-11 00:00:00;"0000-00-00";;;;;;6;0;0;0;0;34;7;10;4;6825;106942;;2439.5
-0.2176110370746057;-0.2730327387248007;"feastal01w";9;"IND";"WNBA";0;0;0.30666666666666664;0.5;"F";0;0;71.0;168;"Harvard";;1976-02-11 00:00:00;"0000-00-00";;;;;;4;1;0;0;0;34;11;6;6;6950;130941;1.0;2562.5
-0.6162135161453821;;"feifesu01w";6;"SAC";"WNBA";0;0;1.0;;"G";0;0;73.0;162;;;1979-01-29 00:00:00;"0000-00-00";;;;;;1;1;0;0;0;34;15;2;10;6800;145213;7.0;2418.6
0.66182874964839;0.8698271759903353;"ferdima01w";2;"UTA";"WNBA";1;0;0.2619047619047619;0.0;"G";0;0;69.0;153;"Louisiana State";;1978-10-13 00:00:00;"0000-00-00";;;;;;3;0;0;0;0;32;9;7;10;6475;110507;0.0;2222.8999999999996
0.7821700635993958;0.1457116181826516;"ferdima01w";3;"UTA";"WNBA";0;0;0.14705882352941177;0.2;"G";0;0;69.0;153;"Louisiana State";;1978-10-13 00:00:00;"0000-00-00";;;;;;3;1;0;0;0;32;12;4;8;6450;118720;2.0;2330.1999999999994
