"playerID";"year";"stint";"tmID";"lgID";"GP";"GS";"minutes";"dq";"PostGP";"PostGS";"PostMinutes";"PostDQ";"playerScore";"postPlayerScore";"threeAccuracy";"PostThreeAccuracy"
"byearla01w";8;0;"HOU";"WNBA";30;0;327;0;0;0;0;0;108.0;0.0;;
"byearla01w";9;0;"HOU";"WNBA";11;0;46;0;0;0;0;0;10.799999999999999;0.0;;
"campbed01w";1;0;"SEA";"WNBA";16;16;510;0;0;0;0;0;105.4;0.0;0.2653061224489796;
"campbed01w";2;0;"SAC";"WNBA";32;32;854;0;5;5;115;0;147.0;19.999999999999993;0.4574468085106383;0.4444444444444444
"campbed01w";3;0;"SAC";"WNBA";1;0;12;0;0;0;0;0;2.5999999999999996;0.0;0.0;
"campbed01w";4;0;"SAC";"WNBA";34;34;724;0;6;6;148;0;154.8;19.499999999999993;0.4144144144144144;0.25
"campbed01w";5;0;"SAC";"WNBA";22;22;332;0;6;6;102;0;31.499999999999986;17.9;0.41025641025641024;0.42857142857142855
"campbed01w";6;0;"SAS";"WNBA";28;2;248;0;0;0;0;0;8.299999999999997;0.0;0.2631578947368421;
"campbmi01w";1;0;"WAS";"WNBA";5;0;22;0;0;0;0;0;1.5;0.0;;
"cantydo01w";1;0;"DET";"WNBA";28;27;784;0;0;0;0;0;198.79999999999998;0.0;0.0;
"cantydo01w";2;0;"DET";"WNBA";32;18;625;0;0;0;0;0;123.70000000000002;0.0;0.2;
"cantydo01w";3;0;"DET";"WNBA";28;12;625;0;0;0;0;0;97.20000000000002;0.0;0.2;
"cantydo01w";4;0;"HOU";"WNBA";32;4;648;0;3;0;48;0;112.59999999999997;9.499999999999996;0.0;
"cantydo01w";5;0;"HOU";"WNBA";32;12;770;0;0;0;0;0;138.09999999999994;0.0;0.0;
"cantydo01w";6;0;"HOU";"WNBA";33;32;997;0;5;5;162;0;175.89999999999998;27.299999999999997;0.0;
"cantydo01w";7;0;"HOU";"WNBA";15;15;431;0;2;2;48;0;122.49999999999997;12.0;0.0;
"cantydo01w";8;0;"CHI";"WNBA";30;27;776;0;0;0;0;0;183.39999999999998;0.0;0.25;
"cantydo01w";9;0;"CHI";"WNBA";28;28;737;0;0;0;0;0;169.9;0.0;0.16666666666666666;
"cantydo01w";10;0;"CHI";"WNBA";34;34;776;1;0;0;0;0;151.50000000000003;0.0;0.36363636363636365;
"careyja01w";6;0;"CON";"WNBA";15;0;86;0;6;0;71;0;9.4;0.0;0.3076923076923077;0.16666666666666666
"careyja01w";7;0;"CON";"WNBA";24;0;286;0;5;0;29;0;39.20000000000001;1.7000000000000006;0.35;0.2
"careyja01w";8;0;"CON";"WNBA";33;0;419;0;3;0;47;0;61.70000000000002;10.000000000000002;0.4507042253521127;0.3333333333333333
"careyja01w";9;0;"CON";"WNBA";33;3;499;0;1;0;2;0;101.30000000000001;0.0;0.40963855421686746;
"carsoes01w";9;0;"NYL";"WNBA";34;30;646;0;6;6;101;0;119.80000000000001;17.5;0.27586206896551724;0.16666666666666666
"carsoes01w";10;0;"NYL";"WNBA";34;34;859;1;0;0;0;0;189.1;0.0;0.3333333333333333;
"carteam01w";5;0;"DET";"WNBA";2;0;13;0;0;0;0;0;-1.2000000000000002;0.0;;
"carteam01w";6;0;"NYL";"WNBA";3;0;13;0;0;0;0;0;-2.7;0.0;;
"cashsw01w";3;0;"DET";"WNBA";32;32;1079;0;0;0;0;0;345.19999999999993;0.0;0.20634920634920634;
"cashsw01w";4;0;"DET";"WNBA";33;33;1097;0;8;8;289;0;385.70000000000005;90.89999999999998;0.3;0.2
"cashsw01w";5;0;"DET";"WNBA";32;32;1105;0;0;0;0;0;442.6;0.0;0.34782608695652173;
"cashsw01w";6;0;"DET";"WNBA";21;21;458;1;2;2;51;0;70.5;15.699999999999996;0.2;0.0
"cashsw01w";7;0;"DET";"WNBA";34;34;990;0;10;10;265;0;223.39999999999998;51.39999999999999;0.07692307692307693;0.0
"cashsw01w";8;0;"DET";"WNBA";31;31;959;0;11;11;277;0;220.60000000000002;54.5;0.0;0.0
"cashsw01w";9;0;"SEA";"WNBA";31;28;927;0;3;0;44;0;231.8;5.300000000000001;0.125;0.0
"cashsw01w";10;0;"SEA";"WNBA";32;29;1094;1;3;3;116;0;242.10000000000002;51.49999999999999;0.3225806451612903;0.4
"cassija01w";1;0;"MIA";"WNBA";22;0;175;0;0;0;0;0;40.89999999999999;0.0;0.5;
"castriz01w";3;0;"MIA";"WNBA";19;1;182;0;0;0;0;0;14.999999999999986;0.0;0.058823529411764705;
"castriz01w";4;0;"PHO";"WNBA";16;0;178;0;0;0;0;0;31.1;0.0;0.2962962962962963;
"castriz01w";6;0;"SEA";"WNBA";33;32;879;0;3;3;86;0;136.40000000000003;-0.3000000000000007;0.3333333333333333;0.16666666666666666
"castriz01w";7;0;"SEA";"WNBA";34;26;655;0;3;3;88;0;151.7;20.3;0.38461538461538464;0.2222222222222222
"castriz01w";8;0;"SEA";"WNBA";34;34;963;0;2;2;51;0;283.6000000000001;7.499999999999998;0.38461538461538464;0.3076923076923077
"castriz01w";9;0;"ATL";"WNBA";29;20;671;0;0;0;0;0;131.1;0.0;0.30851063829787234;
"castriz01w";10;0;"ATL";"WNBA";34;33;915;0;2;2;51;0;243.89999999999998;23.600000000000005;0.34507042253521125;0.5
"catchta01w";3;0;"IND";"WNBA";32;32;1167;2;3;3;103;0;549.0;47.7;0.39378238341968913;0.38095238095238093
"catchta01w";4;0;"IND";"WNBA";34;34;1210;2;0;0;0;0;529.7;0.0;0.387434554973822;
"catchta01w";5;0;"IND";"WNBA";34;33;1149;2;0;0;0;0;469.4000000000001;0.0;0.33532934131736525;
"catchta01w";6;0;"IND";"WNBA";34;34;1174;1;4;4;146;1;439.1;48.80000000000001;0.2845528455284553;0.4166666666666667
"catchta01w";7;0;"IND";"WNBA";32;32;1071;0;2;2;62;0;477.5999999999999;12.3;0.29906542056074764;0.5
"catchta01w";8;0;"IND";"WNBA";21;21;678;0;6;6;196;0;341.0;89.69999999999999;0.3108108108108108;0.2631578947368421
"catchta01w";9;0;"IND";"WNBA";25;17;694;1;3;3;113;0;273.09999999999997;51.70000000000002;0.4318181818181818;0.2727272727272727
"catchta01w";10;0;"IND";"WNBA";34;34;1084;0;10;10;357;1;450.30000000000007;179.20000000000002;0.32786885245901637;0.25
"caufila01w";3;0;"UTA";"WNBA";8;0;65;0;0;0;0;0;8.099999999999998;0.0;0.5555555555555556;
"chambco01w";8;0;"CON";"WNBA";1;0;1;0;0;0;0;0;-2.0;0.0;;
"chanequ01w";9;0;"CHI";"WNBA";28;0;241;0;0;0;0;0;32.60000000000001;0.0;0.24;
"chapmji01w";3;0;"DET";"WNBA";19;0;119;0;0;0;0;0;7.299999999999997;0.0;0.0;
"choneka01w";5;0;"WAS";"WNBA";13;1;115;0;2;0;4;0;10.200000000000003;-0.4;;
"choneka01w";6;0;"WAS";"WNBA";12;0;61;0;0;0;0;0;2.8999999999999986;0.0;;
"choneka01w";7;0;"SEA";"WNBA";3;0;16;0;0;0;0;0;-4.0;0.0;;
"chriska01w";3;0;"PHO";"WNBA";30;2;413;1;0;0;0;0;90.29999999999997;0.0;0.0;
"chriska01w";4;0;"PHO";"WNBA";30;16;659;4;0;0;0;0;140.29999999999998;0.0;;
"chriska01w";5;0;"PHO";"WNBA";32;1;407;2;0;0;0;0;32.4;0.0;;
"chriska01w";6;0;"PHO";"WNBA";11;1;108;1;0;0;0;0;14.700000000000003;0.0;;
"chriska01w";7;1;"HOU";"WNBA";6;0;88;1;0;0;0;0;2.700000000000001;0.0;;
"chriska01w";7;2;"PHO";"WNBA";11;0;53;0;0;0;0;0;-1.7000000000000002;0.0;;
"chriska01w";8;0;"CHI";"WNBA";23;7;212;1;0;0;0;0;11.899999999999999;0.0;;
"chrissh01w";5;0;"NYL";"WNBA";33;4;560;0;5;0;63;0;77.30000000000004;18.3;0.2926829268292683;0.42857142857142855
"chrissh01w";6;0;"NYL";"WNBA";34;9;809;1;2;1;47;0;184.59999999999997;1.9000000000000008;0.2696629213483146;0.5
"chrissh01w";7;0;"NYL";"WNBA";34;34;987;1;0;0;0;0;228.79999999999995;0.0;0.3333333333333333;
"chrissh01w";8;0;"NYL";"WNBA";33;32;1065;0;3;3;110;0;209.0;32.6;0.3277310924369748;0.5
"chrissh01w";9;0;"NYL";"WNBA";31;31;947;1;6;6;196;0;295.5;39.8;0.4057142857142857;0.4444444444444444
"chrissh01w";10;0;"NYL";"WNBA";32;31;1014;1;0;0;0;0;347.20000000000005;0.0;0.38235294117647056;
"cironkr01w";10;0;"CON";"WNBA";4;0;23;0;0;0;0;0;9.0;0.0;0.3333333333333333;
"clearmi01w";1;0;"PHO";"WNBA";24;7;509;0;0;0;0;0;104.70000000000002;0.0;0.3333333333333333;
"clearmi01w";2;0;"PHO";"WNBA";4;0;49;0;0;0;0;0;6.1;0.0;0.0;
"clinest01w";1;0;"SAC";"WNBA";26;2;285;0;2;0;3;0;59.10000000000001;1.9000000000000001;0.2926829268292683;1.0
"clinest01w";2;0;"SAC";"WNBA";16;0;75;1;0;0;0;0;3.5;0.0;0.2;
"clinest01w";3;0;"DET";"WNBA";12;0;105;0;0;0;0;0;22.199999999999996;0.0;0.4;
"coggicl01w";8;0;"CHI";"WNBA";20;0;196;0;0;0;0;0;-11.4;0.0;0.2;
"cokermo01w";5;0;"LAS";"WNBA";3;0;14;0;0;0;0;0;2.4000000000000004;0.0;1.0;
"colemco01w";4;0;"CON";"WNBA";20;0;141;0;0;0;0;0;19.699999999999996;0.0;;
"colemma01w";10;0;"WAS";"WNBA";28;0;525;0;2;0;53;0;98.60000000000002;15.0;0.3625;0.5
"colleka01w";1;0;"MIA";"WNBA";32;32;873;0;0;0;0;0;94.1;0.0;0.23809523809523808;
"colleka01w";2;0;"MIA";"WNBA";14;0;121;0;2;0;3;0;1.0000000000000018;2.3000000000000003;0.0;
"consuca01w";2;0;"UTA";"WNBA";15;0;50;0;1;0;2;0;-1.6999999999999993;3.0;0.0;
"coopeca01w";2;0;"NYL";"WNBA";4;0;51;0;3;0;8;0;22.4;-1.9;;
"coopeca01w";3;0;"NYL";"WNBA";23;1;119;0;3;0;15;0;5.799999999999999;1.3999999999999995;;
"coopecy01w";1;0;"HOU";"WNBA";31;31;1085;0;6;6;228;0;400.5000000000001;78.3;0.35537190082644626;0.34375
"coopecy01w";4;0;"HOU";"WNBA";4;4;144;0;0;0;0;0;48.90000000000001;0.0;0.3888888888888889;
"crawlsy01w";1;0;"POR";"WNBA";31;30;930;2;0;0;0;0;217.5;0.0;0.0;
"crawlsy01w";2;0;"POR";"WNBA";32;32;921;3;0;0;0;0;219.0;0.0;0.0;
"crawlsy01w";3;0;"POR";"WNBA";32;31;819;0;0;0;0;0;155.60000000000005;0.0;0.4117647058823529;
"crawlsy01w";4;0;"SAS";"WNBA";33;8;564;1;0;0;0;0;62.5;0.0;;
"crockda01w";3;0;"UTA";"WNBA";18;0;84;0;1;0;2;0;15.100000000000001;1.0;0.0;
"crockwi01w";9;0;"PHO";"WNBA";5;1;41;1;0;0;0;0;6.799999999999998;0.0;;
"cronika01w";7;0;"CHI";"WNBA";11;0;134;0;0;0;0;0;0.0;0.0;0.3076923076923077;
"cunnibe01w";1;0;"WAS";"WNBA";21;0;198;0;2;0;13;0;14.100000000000001;4.0;0.24324324324324326;0.25
"cunnida01w";3;0;"ORL";"WNBA";6;0;21;0;0;0;0;0;-3.5;0.0;;
"currimo01w";7;0;"CHA";"WNBA";34;33;844;1;0;0;0;0;232.10000000000002;0.0;0.2909090909090909;
"currimo01w";8;1;"CHI";"WNBA";2;2;61;0;0;0;0;0;15.100000000000005;0.0;0.18181818181818182;
"currimo01w";8;2;"WAS";"WNBA";31;22;771;1;0;0;0;0;237.0;0.0;0.4;
"currimo01w";9;0;"WAS";"WNBA";34;34;972;2;0;0;0;0;230.20000000000005;0.0;0.375;
"currimo01w";10;0;"WAS";"WNBA";34;34;728;0;2;2;37;0;197.60000000000002;6.799999999999997;0.38461538461538464;0.0
"curryed01w";4;0;"PHO";"WNBA";20;0;205;0;0;0;0;0;17.799999999999997;0.0;0.22727272727272727;
"curryed01w";6;0;"LAS";"WNBA";13;0;113;0;2;0;16;0;13.100000000000001;-4.9;0.375;0.0
"dalesst01w";3;0;"WAS";"WNBA";31;28;805;1;5;5;98;0;181.49999999999997;31.599999999999994;0.3944954128440367;0.4444444444444444
"dalesst01w";4;0;"WAS";"WNBA";34;31;998;2;0;0;0;0;228.09999999999997;0.0;0.35625;
"dalesst01w";5;0;"WAS";"WNBA";31;26;782;0;3;3;87;0;164.5;15.399999999999999;0.33613445378151263;0.1111111111111111
"dalesst01w";7;0;"CHI";"WNBA";23;16;454;0;0;0;0;0;73.90000000000003;0.0;0.30864197530864196;
"dalesst01w";8;0;"CHI";"WNBA";31;30;845;0;0;0;0;0;162.40000000000003;0.0;0.3383084577114428;
"daleygr01w";1;0;"MIN";"WNBA";30;4;577;0;0;0;0;0;100.40000000000003;0.0;0.30357142857142855;
"daleygr01w";2;0;"NYL";"WNBA";15;0;66;0;1;0;1;0;20.2;-1.0;0.0;
"daleygr01w";3;0;"HOU";"WNBA";23;4;185;0;1;0;7;0;40.30000000000001;1.0;0.25;
"daleygr01w";4;0;"PHO";"WNBA";3;0;28;0;0;0;0;0;-1.1000000000000008;0.0;0.0;
"darlihe01w";1;0;"CLE";"WNBA";32;0;556;0;6;0;106;0;88.69999999999999;32.300000000000004;0.34210526315789475;0.38461538461538464
"darlihe01w";2;0;"CLE";"WNBA";32;32;778;0;3;3;80;0;146.1;18.399999999999995;0.32857142857142857;0.3333333333333333
"darlihe01w";4;0;"CLE";"WNBA";34;34;832;2;3;3;83;0;114.19999999999996;6.600000000000001;0.323943661971831;0.125
"darlihe01w";5;0;"MIN";"WNBA";33;22;707;0;2;2;44;0;88.39999999999998;-4.700000000000001;0.21818181818181817;0.6666666666666666
"darlihe01w";6;0;"CHA";"WNBA";31;11;600;1;0;0;0;0;85.19999999999999;0.0;0.3125;
"darlihe01w";7;0;"CHA";"WNBA";29;29;607;0;0;0;0;0;89.0;0.0;0.3829787234042553;
"darlihe01w";8;0;"SAS";"WNBA";33;19;684;0;5;5;121;0;119.89999999999998;33.2;0.36585365853658536;0.5294117647058824
"darlihe01w";9;0;"SAS";"WNBA";31;14;580;0;6;0;53;0;60.10000000000001;4.5;0.2;0.2857142857142857
"darlihe01w";10;0;"SAS";"WNBA";34;13;642;0;3;0;34;0;87.1;2.1999999999999997;0.29545454545454547;
"davenje01w";8;0;"NYL";"WNBA";33;13;382;0;2;0;10;0;98.50000000000006;-1.7000000000000002;0.0;
"davenje01w";9;0;"NYL";"WNBA";14;3;154;0;4;0;25;0;34.3;3.4000000000000004;;
"davenje01w";10;0;"IND";"WNBA";27;0;181;0;9;0;55;0;45.499999999999986;31.1;;
"davisbr01w";7;0;"LAS";"WNBA";14;0;118;0;0;0;0;0;14.100000000000001;0.0;0.21212121212121213;
"davisde01w";8;0;"HOU";"WNBA";3;0;19;0;0;0;0;0;-3.1999999999999993;0.0;0.6666666666666666;
"davista02w";10;0;"DET";"WNBA";1;0;4;0;0;0;0;0;-0.10000000000000009;0.0;0.0;
"deforan01w";1;0;"DET";"WNBA";27;10;433;0;0;0;0;0;108.20000000000005;0.0;0.32142857142857145;
"deforan01w";4;0;"PHO";"WNBA";34;27;1065;0;0;0;0;0;283.0;0.0;0.41216216216216217;
"deforan01w";5;0;"PHO";"WNBA";34;34;1152;0;0;0;0;0;360.40000000000003;0.0;0.3867403314917127;
"deforan01w";6;0;"PHO";"WNBA";33;33;1131;0;0;0;0;0;268.90000000000003;0.0;0.3263888888888889;
"deforan01w";7;0;"IND";"WNBA";34;34;1001;0;2;2;64;0;253.39999999999998;7.499999999999998;0.3779527559055118;0.25
"deforan01w";8;0;"IND";"WNBA";34;34;795;0;6;6;197;0;201.30000000000004;70.60000000000001;0.4095238095238095;0.39285714285714285
"deforan01w";9;0;"MIN";"WNBA";34;34;847;0;0;0;0;0;197.59999999999997;0.0;0.3643410852713178;
"deforan01w";10;0;"DET";"WNBA";7;7;113;0;0;0;0;0;9.0;0.0;0.0;
"derevje01w";5;0;"CON";"WNBA";23;0;140;0;1;0;1;0;6.5;0.0;0.25;
"derevje01w";6;0;"CON";"WNBA";34;1;359;0;8;1;82;0;16.799999999999997;11.299999999999997;0.14285714285714285;0.0
"derevje01w";7;0;"PHO";"WNBA";31;8;467;0;0;0;0;0;109.9;0.0;0.26666666666666666;
"derevje01w";8;0;"PHO";"WNBA";23;0;200;0;1;0;2;0;28.599999999999994;0.0;0.1;
"derevje01w";9;0;"PHO";"WNBA";17;0;145;0;0;0;0;0;16.299999999999994;0.0;0.125;
"desouer01w";3;0;"LAS";"WNBA";11;0;41;0;1;0;3;0;1.2000000000000002;2.5999999999999996;;
"desouer01w";8;0;"CON";"WNBA";32;2;391;0;1;0;7;0;98.19999999999999;0.0;;
"desouer01w";9;0;"ATL";"WNBA";12;8;277;2;0;0;0;0;107.19999999999997;0.0;;
"desouer01w";10;0;"ATL";"WNBA";34;34;928;1;2;2;54;0;344.30000000000007;12.999999999999996;;
"dickeke01w";1;0;"MIN";"WNBA";32;29;791;4;0;0;0;0;81.4;0.0;0.0;
"dickeke01w";2;0;"UTA";"WNBA";4;0;6;0;0;0;0;0;-0.6000000000000001;0.0;;
"dillata01w";4;0;"SAS";"WNBA";24;0;168;0;0;0;0;0;3.8999999999999986;0.0;0.17391304347826086;
"dillata01w";5;0;"SAS";"WNBA";23;0;205;0;0;0;0;0;7.0;0.0;0.2777777777777778;
"dillata01w";6;0;"SAS";"WNBA";10;0;51;0;0;0;0;0;-0.5;0.0;0.0;
"dixonta01w";1;0;"LAS";"WNBA";31;31;882;0;4;4;127;0;246.00000000000006;27.5;0.35294117647058826;0.5
"dixonta01w";2;0;"LAS";"WNBA";29;29;925;2;7;7;253;0;212.2;64.30000000000003;0.17647058823529413;0.46153846153846156
"dixonta01w";3;0;"LAS";"WNBA";30;30;958;2;5;4;147;1;178.99999999999994;51.5;0.3508771929824561;0.5
"dixonta01w";4;0;"LAS";"WNBA";30;30;1042;0;9;9;316;0;272.70000000000005;85.60000000000001;0.21153846153846154;0.3333333333333333
"dixonta01w";5;0;"LAS";"WNBA";32;21;913;0;3;3;100;1;218.20000000000005;14.599999999999994;0.45454545454545453;
"dixonta01w";6;0;"LAS";"WNBA";30;23;607;0;2;1;12;0;114.80000000000001;1.0999999999999996;0.0;
"dixonta01w";7;0;"HOU";"WNBA";23;14;591;1;2;0;44;0;62.500000000000014;6.4;0.1111111111111111;
"dixonta01w";8;0;"HOU";"WNBA";18;0;490;0;0;0;0;0;141.7;0.0;0.29411764705882354;
"dixonta01w";9;0;"HOU";"WNBA";24;20;634;1;0;0;0;0;111.19999999999999;0.0;0.15384615384615385;
"dixonta01w";10;0;"IND";"WNBA";32;1;424;0;10;0;62;0;73.29999999999998;3.900000000000002;0.4;0.0
"donapbe01w";4;0;"NYL";"WNBA";1;0;2;0;0;0;0;0;0.0;0.0;;
"donapbe01w";5;0;"NYL";"WNBA";26;16;479;0;5;5;96;0;81.3;14.999999999999993;;
"doronsh01w";8;0;"NYL";"WNBA";7;2;35;0;1;0;2;0;5.6000000000000005;-0.7;1.0;0.0
"dossaci01w";1;0;"ORL";"WNBA";32;31;820;2;3;3;82;0;142.90000000000003;13.999999999999996;0.0;
"dossaci01w";2;0;"ORL";"WNBA";10;0;65;0;0;0;0;0;4.0000000000000036;0.0;;
"dossaci01w";3;0;"ORL";"WNBA";26;0;260;0;0;0;0;0;54.7;0.0;0.0;
"douglka01w";2;0;"ORL";"WNBA";22;0;439;0;0;0;0;0;103.80000000000001;0.0;0.3157894736842105;
"douglka01w";3;0;"ORL";"WNBA";32;30;830;1;0;0;0;0;244.4000000000001;0.0;0.3670886075949367;
"douglka01w";4;0;"CON";"WNBA";28;27;843;0;4;4;126;0;264.3;22.899999999999995;0.3821138211382114;0.25
"douglka01w";5;0;"CON";"WNBA";34;34;1120;0;8;8;268;0;276.6;59.20000000000002;0.3464052287581699;0.2972972972972973
"douglka01w";6;0;"CON";"WNBA";32;32;998;0;8;8;278;0;284.20000000000005;82.9;0.2818181818181818;0.39473684210526316
"douglka01w";7;0;"CON";"WNBA";32;32;1003;0;4;4;125;0;386.0000000000001;30.500000000000007;0.42196531791907516;0.2962962962962963
"douglka01w";8;0;"CON";"WNBA";34;34;1133;0;3;3;114;0;414.90000000000003;28.80000000000001;0.3383084577114428;0.2857142857142857
"douglka01w";9;0;"IND";"WNBA";33;33;1134;0;3;3;93;0;321.59999999999997;8.2;0.32386363636363635;0.125
"douglka01w";10;0;"IND";"WNBA";31;31;1003;0;10;10;361;0;367.1000000000001;111.20000000000002;0.3492063492063492;0.3103448275862069
"duffyme01w";7;0;"MIN";"WNBA";31;0;387;0;0;0;0;0;57.10000000000002;0.0;0.32432432432432434;
"duffyme01w";8;0;"MIN";"WNBA";5;0;48;0;0;0;0;0;2.5;0.0;0.125;
"duffyme01w";9;0;"NYL";"WNBA";6;0;45;0;0;0;0;0;2.9000000000000004;0.0;0.25;
"dupreca01w";7;0;"CHI";"WNBA";34;31;1032;0;0;0;0;0;337.79999999999995;0.0;0.0;
"dupreca01w";8;0;"CHI";"WNBA";33;33;1078;1;0;0;0;0;367.8;0.0;0.0;
"dupreca01w";9;0;"CHI";"WNBA";34;34;1119;0;0;0;0;0;408.8;0.0;0.14285714285714285;
"dupreca01w";10;0;"CHI";"WNBA";34;34;1186;0;0;0;0;0;395.59999999999997;0.0;0.3870967741935484;
"dydekma01w";1;0;"UTA";"WNBA";32;32;775;1;0;0;0;0;219.79999999999995;0.0;0.14285714285714285;
"dydekma01w";2;0;"UTA";"WNBA";32;32;970;1;2;2;69;1;287.90000000000003;20.299999999999997;0.4;
"dydekma01w";3;0;"UTA";"WNBA";30;27;876;2;5;5;171;0;331.3;42.39999999999999;0.25;0.6
"dydekma01w";4;0;"SAS";"WNBA";34;34;926;1;0;0;0;0;309.49999999999994;0.0;0.0;
"dydekma01w";5;0;"SAS";"WNBA";34;24;682;0;0;0;0;0;175.8;0.0;0.5;
"dydekma01w";6;0;"CON";"WNBA";31;30;671;0;8;8;146;0;222.20000000000005;20.5;0.5;1.0
"dydekma01w";7;0;"CON";"WNBA";34;34;743;0;5;5;133;0;292.0;46.8;0.25;0.0
"dydekma01w";8;0;"CON";"WNBA";32;30;643;1;3;3;80;0;192.7;16.0;0.4;0.5
"dydekma01w";9;0;"LAS";"WNBA";2;0;14;0;1;0;1;0;2.9999999999999996;0.3;;
"edwarmi01w";1;1;"CLE";"WNBA";3;0;17;0;0;0;0;0;-1.3000000000000007;0.0;0.0;
"edwarmi01w";1;2;"SEA";"WNBA";20;13;455;0;0;0;0;0;55.400000000000006;0.0;0.1875;
"edwarmi01w";2;0;"SEA";"WNBA";3;0;13;0;0;0;0;0;2.9000000000000012;0.0;;
"edwarsi01w";1;0;"SEA";"WNBA";29;7;645;0;0;0;0;0;127.69999999999999;0.0;;
"edwarsi01w";2;0;"SEA";"WNBA";32;27;810;0;0;0;0;0;200.69999999999996;0.0;;
"edwarsi01w";3;0;"SEA";"WNBA";32;5;694;0;2;0;31;0;171.40000000000003;-3.8999999999999995;1.0;
"edwarsi01w";4;0;"SEA";"WNBA";34;6;577;0;0;0;0;0;115.19999999999999;0.0;;
"edwarsi01w";5;0;"SEA";"WNBA";23;3;257;0;7;0;54;0;30.5;12.5;;
"edwarsi01w";6;0;"SEA";"WNBA";28;0;201;0;2;0;5;0;45.09999999999999;0.3;;
"edwarte01w";4;0;"MIN";"WNBA";34;34;854;0;3;3;83;0;162.39999999999998;21.099999999999994;0.3;0.3333333333333333
"edwarte01w";5;0;"MIN";"WNBA";34;34;697;0;2;2;43;0;118.69999999999996;2.8000000000000007;0.29411764705882354;0.2
"edwarto01w";1;0;"PHO";"WNBA";32;32;926;2;2;2;61;0;183.7;8.7;0.30701754385964913;0.23076923076923078
"edwarto01w";2;2;"CHA";"WNBA";22;0;372;0;8;0;119;0;36.5;17.3;0.22727272727272727;0.5
"edwarto01w";2;1;"PHO";"WNBA";10;9;208;1;0;0;0;0;42.70000000000002;0.0;0.35714285714285715;
"edwarto01w";3;0;"CHA";"WNBA";29;0;303;0;2;0;19;0;74.60000000000001;-1.7000000000000002;0.28;0.3333333333333333
"elysh01w";6;0;"SAS";"WNBA";31;11;528;0;0;0;0;0;64.9;0.0;0.2903225806451613;
"elysh01w";7;0;"SAS";"WNBA";12;1;136;0;0;0;0;0;11.099999999999998;0.0;0.2222222222222222;
"elysh01w";8;0;"SEA";"WNBA";29;0;282;0;0;0;0;0;27.10000000000001;0.0;0.3333333333333333;
"elysh01w";9;0;"SEA";"WNBA";34;1;389;0;2;0;2;0;62.000000000000014;-0.8;0.36363636363636365;
"elysh01w";10;0;"CHI";"WNBA";34;9;497;0;0;0;0;0;129.70000000000005;0.0;0.38333333333333336;
"enissh01w";1;0;"CHA";"WNBA";12;9;323;0;0;0;0;0;88.60000000000002;0.0;0.34375;
"enissh01w";2;0;"CHA";"WNBA";32;11;623;0;8;0;101;0;116.0;20.800000000000004;0.45161290322580644;0.75
"enissh01w";3;0;"CHA";"WNBA";4;0;59;0;1;0;3;0;15.399999999999999;-0.6999999999999997;0.0;0.0
"enissh01w";4;0;"CHA";"WNBA";29;20;613;0;2;2;58;1;184.90000000000003;9.700000000000001;0.41935483870967744;0.3333333333333333
"erbsu01w";1;0;"CHA";"WNBA";29;0;275;0;0;0;0;0;52.0;0.0;0.0;
"erbsu01w";2;0;"CHA";"WNBA";18;0;148;0;4;0;15;0;32.4;3.8999999999999995;;
"erbsu01w";3;0;"CHA";"WNBA";31;3;342;2;2;0;17;0;49.80000000000001;4.499999999999999;;
"ervinla01w";10;0;"CON";"WNBA";8;0;56;0;0;0;0;0;9.0;0.0;;
"fallotr01w";2;0;"PHO";"WNBA";31;16;841;0;0;0;0;0;226.10000000000002;0.0;0.40540540540540543;
"farriba01w";1;0;"DET";"WNBA";14;2;130;0;0;0;0;0;23.299999999999997;0.0;0.0;
"farriba01w";2;0;"DET";"WNBA";31;10;559;1;0;0;0;0;83.99999999999999;0.0;;
"farriba01w";3;0;"DET";"WNBA";32;16;564;0;0;0;0;0;80.8;0.0;0.0;
"farriba01w";4;0;"DET";"WNBA";34;0;522;0;8;0;133;0;65.39999999999999;12.499999999999996;;0.0
"farriba01w";5;0;"DET";"WNBA";26;0;422;0;3;2;78;0;70.60000000000001;10.799999999999997;;
"farriba01w";6;0;"DET";"WNBA";34;1;444;0;2;0;12;0;28.099999999999994;-0.39999999999999997;;
"farriba01w";7;0;"NYL";"WNBA";34;34;944;1;0;0;0;0;162.5;0.0;0.0;
"farriba01w";8;0;"NYL";"WNBA";28;0;237;0;3;0;12;0;22.500000000000014;0.5;;
"farriba01w";9;0;"PHO";"WNBA";34;8;553;0;0;0;0;0;78.1;0.0;;
"farriba01w";10;0;"DET";"WNBA";13;3;110;0;0;0;0;0;9.599999999999998;0.0;;
"feastal01w";1;0;"LAS";"WNBA";32;0;469;0;4;0;44;0;137.89999999999998;5.099999999999998;0.25882352941176473;0.23076923076923078
"feastal01w";2;0;"CHA";"WNBA";32;32;1007;1;8;8;248;0;220.90000000000003;41.4;0.3273809523809524;0.3142857142857143
"feastal01w";3;0;"CHA";"WNBA";32;32;956;0;2;2;65;0;283.29999999999995;11.599999999999996;0.41798941798941797;0.23076923076923078
"feastal01w";4;0;"CHA";"WNBA";34;34;1096;0;2;2;63;0;265.50000000000006;12.4;0.35121951219512193;0.4
"feastal01w";5;0;"CHA";"WNBA";33;32;1052;0;0;0;0;0;218.40000000000003;0.0;0.3146853146853147;
